ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2018-03-26,08:00,56.4,56.4,56.4,56.4,320,4
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2018-03-26,08:00,63.04,63.06,63,63.06,314,3
"LU0378438732","C001","COMSTAGE-DAX UCITS ETF I","ETF","EUR",2504271,2018-03-26,08:00,113.42,113.42,113.42,113.42,100,1
"LU0411075020","DBPD","XTR.SHORTDAX X2 DA.SW. 1C","ETF","EUR",2504272,2018-03-26,08:00,4.1335,4.1335,4.1295,4.13,102993,8
"LU0838782315","XDDX","XTR.DAX INCOME 1D","ETF","EUR",2504277,2018-03-26,08:00,105.14,105.2,105.14,105.2,239,3
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2018-03-26,08:00,55.65,55.65,55.65,55.65,543,3
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2018-03-26,08:00,8.182,8.21,8.174,8.21,10941,8
"DE000A0F5UE8","EXXU","IS.DJ CHINA OFFS.50 U.ETF","ETF","EUR",2504302,2018-03-26,08:00,47.52,47.52,47.52,47.52,420,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,08:00,36.2,36.24,36.2,36.24,580,5
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2018-03-26,08:00,12.25,12.25,12.25,12.25,1728,3
"DE000A0LR936","ST5","STEICO SE","Common stock","EUR",2504382,2018-03-26,08:00,22.35,22.35,22.35,22.35,334,1
"DE000A0MZ4B0","DLX","DELIGNIT AG      INH.O.N.","Common stock","EUR",2504390,2018-03-26,08:00,10.3,10.3,10.3,10.3,850,1
"DE000A0Q8NC8","ETLX","ETFS DAXGL.G.MIN.GO UC.DZ","ETF","EUR",2504397,2018-03-26,08:00,17.844,17.844,17.838,17.838,3085,5
"DE000A0V9YU8","4RT3","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504421,2018-03-26,08:00,5.8895,5.8895,5.8895,5.8895,0,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,08:00,16.8,16.8,16.75,16.755,3329,8
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,08:00,24.66,24.66,24.52,24.52,11741,29
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,08:00,24.41,24.42,24.41,24.42,695,6
"DE000A1A6V48","KSC","KPS AG NA O.N.","Common stock","EUR",2504441,2018-03-26,08:00,9.15,9.15,9.15,9.15,73,1
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,08:00,48.14,48.14,48.14,48.14,185,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,08:00,196.3,196.35,196.3,196.35,591,12
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,08:00,3.697,3.708,3.697,3.708,2632,6
"DE000A1K0227","CNWK","CO.DON AG   INH. O.N.","Common stock","EUR",2504494,2018-03-26,08:00,6.7,6.7,6.7,6.7,429,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,08:00,39.17,39.19,39.17,39.19,1552,5
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,08:00,70.72,70.72,70.72,70.72,190,1
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.","Common stock","EUR",2504519,2018-03-26,08:00,40.05,40.1,40.05,40.1,366,3
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,08:00,13.9,13.9,13.85,13.85,1934,5
"DE000A1X3XX4","DIC","DIC ASSET AG NA O.N.","Common stock","EUR",2504532,2018-03-26,08:00,10.38,10.38,10.38,10.38,916,2
"DE000A1YKTG2","GY3L","ETFS EQ.SEC.DZ/UNDATED","ETN","EUR",2504539,2018-03-26,08:00,13.024,13.024,13.024,13.024,240,1
"DE000A11QW68","HRPK","7C SOLARPARKEN AG  O.N.","Common stock","EUR",2504548,2018-03-26,08:00,2.43,2.43,2.41,2.41,2350,2
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2018-03-26,08:00,35.56,35.6,35.56,35.6,1137,8
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2018-03-26,08:00,51.9,51.95,51.9,51.95,1004,15
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,08:00,38.48,38.49,38.48,38.48,849,5
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,08:00,81.8,81.88,81.8,81.88,1851,12
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,08:00,90.8,90.87,90.79,90.85,4731,32
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,08:00,11.178,11.196,11.176,11.196,48339,45
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,08:00,8.927,8.931,8.926,8.931,25836,23
"DE000ETF9082","E908","COMSTAGE 1-TECDAX U.ETF I","ETF","EUR",2504722,2018-03-26,08:00,20.675,20.675,20.675,20.675,2,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,08:00,28.35,28.35,28.35,28.35,680,3
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,08:00,72.56,72.56,72.56,72.56,150,2
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,08:00,22.97,22.98,22.97,22.98,1540,5
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,08:00,61.3,61.3,61.3,61.3,445,1
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,08:00,87.58,87.6,87.58,87.6,260,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,08:00,64.7,64.76,64.68,64.76,698,8
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,08:00,27.46,27.46,27.46,27.46,126,1
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,08:00,12.47,12.47,12.47,12.47,322,3
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,08:00,64.36,64.36,64.36,64.36,204,4
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2018-03-26,08:00,34.4,34.4,34.4,34.4,38,1
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,08:00,17.49,17.51,17.49,17.51,3135,9
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,08:00,135.25,135.25,135.25,135.25,68,2
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,08:00,45.02,45.02,45.02,45.02,12,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,08:00,52.12,52.18,52.1,52.18,1640,6
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2018-03-26,08:00,162.7,162.7,162.7,162.7,135,6
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,08:00,11.28,11.284,11.268,11.284,99093,62
"DE0005156004","GGS","GIGASET AG O.N.","Common stock","EUR",2504891,2018-03-26,08:00,0.722,0.722,0.722,0.722,13000,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,08:00,85.05,85.09,85.04,85.07,2234,13
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2018-03-26,08:00,73.35,73.35,73.35,73.35,107,2
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,08:00,87.12,87.18,87.12,87.18,235,3
"DE0005227235","BIO3","BIOTEST AG VZ O.N.","Common stock","EUR",2504915,2018-03-26,08:00,26.5,26.5,26.5,26.5,50,1
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2018-03-26,08:00,94.2,94.2,94.2,94.2,120,1
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2018-03-26,08:00,50.2,50.2,50.2,50.2,164,2
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,08:00,38.2,38.23,38.2,38.23,1737,11
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,08:00,52.28,52.3,52.28,52.3,56,2
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,08:00,78.75,78.75,78.75,78.75,1614,4
"DE0005428007","COM","COMDIRECT BANK AG","Common stock","EUR",2504931,2018-03-26,08:00,11.46,11.46,11.46,11.46,90,1
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,08:00,218,218.2,218,218.2,769,8
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,08:00,57.9,57.95,57.9,57.95,475,4
"DE0005550602","DRW8","DRAEGERWERK ST.A.O.N.","Common stock","EUR",2504951,2018-03-26,08:00,59.5,59.8,59.5,59.8,481,3
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,08:00,35.2,35.22,35.2,35.22,2100,5
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,08:00,12.97,12.99,12.97,12.99,35739,18
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,08:00,90.52,90.54,90.52,90.54,77,3
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,08:00,15.93,15.93,15.895,15.895,484,2
"DE0005759807","IXX","INIT INNOVATION O.N.","Common stock","EUR",2504968,2018-03-26,08:00,19.6,19.7,19.6,19.7,437,4
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2018-03-26,08:00,65.7,65.7,65.7,65.7,199,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,08:00,80.42,80.42,80.42,80.42,84,1
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,08:00,60.92,60.96,60.92,60.96,1345,7
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,08:00,81.4,81.42,81.4,81.42,746,6
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2018-03-26,08:00,41.3,41.3,41.3,41.3,128,2
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,08:00,44.8,44.86,44.8,44.86,771,9
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2018-03-26,08:00,12.95,12.95,12.95,12.95,1162,3
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,08:00,108.25,108.45,108.25,108.45,2574,9
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2018-03-26,08:00,95.05,95.05,95.05,95.05,10,1
"DE0006013006","HAB","HAMBORNER REIT AG O.N.","Common stock","EUR",2504998,2018-03-26,08:00,9.32,9.32,9.32,9.32,173,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,08:00,79.86,79.86,79.84,79.86,881,4
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2018-03-26,08:00,101.5,101.5,101.5,101.5,75,1
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,08:00,104.25,104.35,104.25,104.35,1236,4
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,08:00,82.3,82.34,82.28,82.34,1453,17
"DE0006200108","INH","INDUS HOLDING AG","Common stock","EUR",2505014,2018-03-26,08:00,55.7,55.8,55.7,55.8,288,3
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,08:00,41.74,41.76,41.71,41.71,968,14
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,08:00,28.62,28.62,28.6,28.6,315,3
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,08:00,22.21,22.22,22.21,22.22,3676,4
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2018-03-26,08:00,109.4,109.4,109.4,109.4,20,1
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2018-03-26,08:00,83.7,83.75,83.7,83.75,177,3
"DE0006569908","MLP","MLP SE  INH. O.N.","Common stock","EUR",2505045,2018-03-26,08:00,4.825,4.83,4.825,4.83,1471,6
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,08:00,76.22,76.28,76.22,76.28,1831,11
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,08:00,34.6,34.6,34.6,34.6,96,1
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2018-03-26,08:00,83.9,83.95,83.9,83.95,108,2
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2018-03-26,08:00,396,396,396,396,50,15
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2018-03-26,08:00,515,515,514.5,514.5,22,4
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,08:00,112.45,112.45,112.45,112.45,22,1
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,08:00,19.875,19.885,19.875,19.885,6286,12
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,08:00,66.13,66.2,66.13,66.18,12197,26
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,08:00,84.13,84.21,84.13,84.19,2980,18
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2018-03-26,08:00,70.9,70.9,70.9,70.9,56,2
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,08:00,101.82,101.9,101.8,101.9,3173,15
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,08:00,9.338,9.356,9.336,9.35,11567,22
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2018-03-26,08:00,14.76,14.77,14.76,14.77,1365,4
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,08:00,3.004,3.004,3.002,3.002,2034,2
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,08:00,95.88,95.92,95.88,95.92,329,5
"DE0007480204","DEQ","DEUTSCHE EUROSHOP NA O.N.","Common stock","EUR",2505102,2018-03-26,08:00,29.04,29.04,29.04,29.04,1492,7
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,08:00,21.37,21.37,21.37,21.37,1637,6
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,08:00,156.7,156.8,156.6,156.8,413,13
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,08:00,154.84,154.96,154.78,154.96,1009,12
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,08:00,12.68,12.68,12.68,12.68,835,3
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,08:00,25.6,25.64,25.6,25.64,3963,7
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2018-03-26,08:00,16.1,16.11,16.1,16.11,2047,4
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2018-03-26,08:00,107.2,107.2,107.2,107.2,5,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,08:00,180.82,180.94,180.8,180.92,1454,13
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,08:00,184.45,184.5,184.45,184.5,372,5
"FR0000120578","SNW","SANOFI SA INHABER    EO 2","Common stock","EUR",2505171,2018-03-26,08:00,64.51,64.51,64.51,64.51,50,1
"FR0000131104","BNP","BNP PARIBAS INH.     EO 2","Common stock","EUR",2505185,2018-03-26,08:00,59.34,59.34,59.34,59.34,37,1
"FR0007063177","LYMS","LYX.NASDAQ-100 U.ETF DEO","ETF","EUR",2505190,2018-03-26,08:00,21.065,21.065,21.065,21.065,749,1
"FR0010245514","LYY4","LYX.JAP.(TOPIX)(DR) DEO","ETF","EUR",2505206,2018-03-26,08:00,123.585,123.585,123.585,123.585,1356,1
"GB00BH4HKS39","VODI","VODAFONE GROUP PLC","Common stock","EUR",2505354,2018-03-26,08:00,2.2585,2.2585,2.2585,2.2585,323,1
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2018-03-26,08:00,25.63,25.635,25.63,25.635,38,2
"GB0007188757","RIO1","RIO TINTO PLC      LS-,10","Common stock","EUR",2505378,2018-03-26,08:00,41.43,41.43,41.43,41.43,12,1
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2018-03-26,08:00,5.361,5.361,5.36,5.36,4870,3
"GB0009252882","GS7","GLAXOSMITHKLINE   LS-,25","Common stock","EUR",2505383,2018-03-26,08:00,15.356,15.356,15.356,15.356,146,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,08:00,23.03,23.03,23.03,23.03,298,2
"IE00BCRY6557","IS3M","ISIV-EO ULTR.BD U.ETF EOD","ETF","EUR",2505397,2018-03-26,08:00,100.19,100.19,100.19,100.19,1229,1
"IE00BGHQ0G80","XMAW","X(IE)-MSCI AC WORLD 1C","ETF","EUR",2505420,2018-03-26,08:00,18.104,18.104,18.104,18.104,31,1
"IE00B0M62X26","IBCI","IS EO I.L.GO.BD U.ETF EOA","ETF","EUR",2505571,2018-03-26,08:00,210.74,210.74,210.64,210.74,744,2
"IE00B23D8S39","6PSA","P.SHS FTSE RA.US1000U.ETF","ETF","EUR",2505609,2018-03-26,08:00,14.67,14.67,14.67,14.67,977,1
"IE00B3DKXQ41","EUN4","ISHSIII-EO AGGR.BD EO DIS","ETF","EUR",2505623,2018-03-26,08:00,121.345,121.345,121.345,121.345,1093,1
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,08:00,48.902,48.902,48.902,48.902,1368,1
"IE00B802KR88","SPY1","SPDR S+P 500 LW VOL.USD","ETF","EUR",2505781,2018-03-26,08:00,37,37,37,37,235,1
"IT0005239360","CRIN","UNICREDIT","Common stock","EUR",2505810,2018-03-26,08:00,16.732,16.732,16.732,16.732,141,1
"LU0274212538","DBXI","XTR.FTSE MIB 1D","ETF","EUR",2505829,2018-03-26,08:00,23.06,23.06,23.05,23.06,4896,3
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2018-03-26,08:00,17.14,17.16,17.14,17.16,710,4
"LU0392494562","X010","COMS.-MSCI WORL.T.U.ETF I","ETF","EUR",2505917,2018-03-26,08:00,46.59,46.59,46.59,46.59,1000,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,08:00,19.01,19.01,19.01,19.01,258,2
"LU0779800910","XCHA","XTR.CSI300 SWAP 1C","ETF","EUR",2506055,2018-03-26,08:00,9.674,9.674,9.674,9.674,17508,1
"LU0962071741","XYPD","XTR.II IB.E.G.B.Y.P.S. 1D","ETF","EUR",2506082,2018-03-26,08:00,166.11,166.11,166.11,166.11,306,1
"LU0962078753","XGII","XTR.II GL.INF.-LINK.BD 1D","ETF","EUR",2506083,2018-03-26,08:00,211.74,211.74,211.74,211.74,562,1
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2018-03-26,08:00,76.05,76.05,76.05,76.05,89,2
"DE000A1EK0G3","XAD1","XTR P GOLD EUR H60","ETC","EUR",2506209,2018-03-26,08:00,96.12,96.17,96.12,96.12,6300,5
"NL0000009355","UNI3","UNILEVER CVA    EO -,16","Common stock","EUR",2506255,2018-03-26,08:00,43.255,43.255,43.255,43.255,2,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,08:00,92.92,92.92,92.92,92.92,17,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,08:00,0.2378,0.2405,0.236,0.2393,220338,42
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,08:00,26.58,26.58,26.58,26.58,250,1
"US02079K1079","ABEC","ALPHABET INC.CL C DL-,001","Common stock","EUR",2506423,2018-03-26,08:00,841.67,841.67,841.67,841.67,2,1
"US02079K3059","ABEA","ALPHABET INC.CL.A DL-,001","Common stock","EUR",2506424,2018-03-26,08:00,842.98,843.4,842.98,843.4,32,2
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2018-03-26,08:00,1230,1231.88,1230,1231.88,8,2
"US0846707026","BRYN","BERKSH. H.B NEW DL-,00333","Common stock","EUR",2506447,2018-03-26,08:00,157.89,157.99,157.89,157.89,200,3
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,08:00,124.8,125.61,124.66,125.61,4864,30
"US3453708600","FMC1","FORD MOTOR         DL-,01","Common stock","EUR",2506489,2018-03-26,08:00,8.6,8.6,8.6,8.6,600,1
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2018-03-26,08:00,3.94,3.94,3.94,3.94,200,1
"US3755581036","GIS","GILEAD SCIENCES   DL-,001","Common stock","EUR",2506495,2018-03-26,08:00,59.7,59.84,59.7,59.84,745,3
"US4781601046","JNJ","JOHNSON + JOHNSON    DL 1","Common stock","EUR",2506514,2018-03-26,08:00,101.61,101.61,101.61,101.61,22,1
"US5951121038","MTE","MICRON TECHN. INC. DL-,10","Common stock","EUR",2506531,2018-03-26,08:00,44.76,44.76,44.76,44.76,33,1
"US67066G1040","NVD","NVIDIA CORP.      DL-,001","Common stock","EUR",2506544,2018-03-26,08:00,191.01,191.01,190.71,190.72,199,4
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2018-03-26,08:00,246.81,247,246.31,247,201,3
"US88579Y1010","MMM","3M CO.             DL-,01","Common stock","EUR",2506577,2018-03-26,08:00,176.51,176.51,176.51,176.51,39,1
"US92343V1044","BAC","VERIZON COMM. INC. DL-,10","Common stock","EUR",2506591,2018-03-26,08:00,38,38,37.99,38,400,3
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,08:00,38.94,38.94,38.94,38.94,217,1
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,08:00,14.675,14.675,14.65,14.675,11827,27
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,08:00,174.95,175.1,174.95,175.1,217,5
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,08:00,42.49,42.51,42.47,42.51,569,6
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,08:00,32.065,32.065,32.015,32.015,380,2
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,08:01,20.66,20.68,20.66,20.68,611,3
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2018-03-26,08:01,56.4,56.5,56.4,56.5,189,2
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2018-03-26,08:01,63.1,63.1,63.1,63.1,5,1
"LU0252634307","LYY8","MUL-LYX.DLY.LEVDAX U.E. A","ETF","EUR",2504268,2018-03-26,08:01,98.56,98.56,98.56,98.56,100,1
"LU0411075020","DBPD","XTR.SHORTDAX X2 DA.SW. 1C","ETF","EUR",2504272,2018-03-26,08:01,4.13,4.131,4.13,4.1305,71257,6
"LU0838782315","XDDX","XTR.DAX INCOME 1D","ETF","EUR",2504277,2018-03-26,08:01,105.18,105.18,105.18,105.18,96,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2018-03-26,08:01,8.222,8.234,8.222,8.234,1247,3
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,08:01,36.24,36.24,36.24,36.24,130,3
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2018-03-26,08:01,30.31,30.31,30.31,30.31,160,1
"DE000A0JC8S7","D6H","DATAGROUP SE  INH. O.N.","Common stock","EUR",2504338,2018-03-26,08:01,39.9,39.9,39.9,39.9,100,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,08:01,16.775,16.78,16.73,16.78,3644,9
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,08:01,24.6,24.68,24.6,24.68,3759,14
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,08:01,196.35,196.4,196.3,196.35,1825,23
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,08:01,3.706,3.707,3.704,3.704,5097,4
